0.66	-0.036
0.665	-0.144
0.67	-0.077
0.675	-0.102
0.68	-0.138
0.685	-0.144
0.69	-0.177
0.695	-0.267
0.7	-0.144
0.705	-0.142
0.71	-0.188
0.715	-0.292
0.72	-0.163
0.725	-0.255
0.73	-0.227
0.735	-0.214
0.74	-0.192
0.745	-0.172
0.75	-0.116
0.755	-0.202
0.76	-0.238
0.765	-0.136
0.77	0.142
0.775	0.430
0.78	0.656
0.785	0.963
0.79	0.872
0.795	0.355
0.8	-0.094
0.805	-0.325
0.81	-0.323
0.815	-0.153
0.82	-0.161
0.825	-0.073
0.83	-0.164
0.835	-0.170
0.84	-0.128
0.845	-0.109
0.85	-0.209
0.855	-0.089
0.86	-0.200
0.865	-0.175
0.87	-0.159
0.875	-0.095
0.88	-0.106
0.885	-0.131
0.89	-0.125
0.895	-0.133
0.9	-0.091
0.905	0.063
0.91	-0.088
0.915	-0.095
0.92	-0.053
0.925	-0.072
0.93	-0.086
0.935	0.042
0.94	0.000
0.945	0.016
0.95	0.103
0.955	0.086
0.96	-0.027
0.965	0.005
0.97	0.055
0.975	0.000
0.98	0.020
0.985	0.028
0.99	0.028
0.995	0.006
1.0	0.003
1.005	0.053
1.01	-0.047
1.015	-0.027
1.02	-0.028
1.025	-0.089
1.03	-0.180
1.035	-0.039
1.04	-0.038
1.045	-0.217
1.05	-0.166
1.055	-0.116
1.06	-0.148
1.065	-0.173
1.07	-0.133
1.075	-0.147
1.08	-0.288
1.085	-0.263
1.09	-0.147
1.095	-0.158
1.1	-0.211
1.105	-0.130
1.11	-0.178
1.115	-0.108
1.12	-0.225
1.125	-0.247
1.13	-0.233
1.135	-0.145
1.14	-0.170
1.145	-0.222
1.15	-0.219
1.155	-0.158
1.16	-0.258
1.165	-0.133
1.17	-0.144
1.175	-0.138
1.18	-0.200
1.185	-0.195
1.19	-0.081
1.195	-0.139
1.2	-0.158
1.205	-0.195
1.21	-0.059
1.215	-0.142
1.22	-0.122
1.225	-0.186
1.23	-0.208
1.235	-0.152
1.24	-0.081
1.245	-0.184
1.25	-0.177
1.255	-0.177
1.26	-0.156
1.265	-0.161
1.27	-0.156
1.275	-0.259
1.28	-0.233
1.285	-0.145
1.29	-0.142
1.295	-0.175
1.3	-0.078
1.305	-0.031
1.31	-0.156
1.315	-0.222
1.32	-0.156
1.325	-0.150
1.33	-0.122
1.335	-0.113
1.34	-0.202
1.345	-0.133
1.35	-0.213
1.355	-0.194
1.36	-0.194
1.365	-0.128
1.37	-0.180
1.375	-0.244
1.38	-0.248
1.385	-0.288
1.39	-0.192
1.395	-0.189
1.4	-0.289
1.405	-0.230
1.41	-0.292
1.415	-0.305
1.42	-0.206
1.425	-0.288
1.43	-0.273
1.435	-0.163
1.44	0.009
1.445	0.283
1.45	0.586
1.455	0.808
1.46	0.902
1.465	0.373
1.47	0.089
1.475	-0.341
1.48	-0.355
1.485	-0.238
1.49	-0.136
1.495	-0.117
1.5	-0.222
1.505	-0.134
1.51	-0.200
1.515	-0.228
1.52	-0.205
1.525	-0.148
1.53	-0.203
1.535	-0.153
1.54	-0.209
1.545	-0.211
1.55	-0.184
1.555	-0.134
1.56	-0.213
1.565	-0.209
1.57	-0.172
1.575	-0.067
1.58	-0.184
1.585	-0.100
1.59	-0.022
1.595	-0.111
1.6	-0.127
1.605	0.020
1.61	-0.059
1.615	-0.056
1.62	-0.017
1.625	-0.033
1.63	-0.055
1.635	0.016
1.64	-0.006
1.645	0.005
1.65	0.000
1.655	0.005
1.66	-0.016
1.665	-0.050
1.67	0.019
1.675	-0.081
1.68	0.002
1.685	-0.128
1.69	-0.138
1.695	-0.080
1.7	-0.163
1.705	-0.089
1.71	-0.147
1.715	-0.275
1.72	-0.197
1.725	-0.220
1.73	-0.213
1.735	-0.266
1.74	-0.222
1.745	-0.178
1.75	-0.200
1.755	-0.234
1.76	-0.184
1.765	-0.248
1.77	-0.172
1.775	-0.144
1.78	-0.227
1.785	-0.230
1.79	-0.252
1.795	-0.186
1.8	-0.211
1.805	-0.163
1.81	-0.264
1.815	-0.253
1.82	-0.203
1.825	-0.284
1.83	-0.291
1.835	-0.222
1.84	-0.219
1.845	-0.216
1.85	-0.284
1.855	-0.219
1.86	-0.252
1.865	-0.219
1.87	-0.206
1.875	-0.252
1.88	-0.261
1.885	-0.306
1.89	-0.200
1.895	-0.230
1.9	-0.223
1.905	-0.173
1.91	-0.289
1.915	-0.195
1.92	-0.195
1.925	-0.152
1.93	-0.228
1.935	-0.142
1.94	-0.211
1.945	-0.145
1.95	-0.261
1.955	-0.206
1.96	-0.223
1.965	-0.209
1.97	-0.147
1.975	-0.186
1.98	-0.186
1.985	-0.117
1.99	-0.166
1.995	-0.130
2.0	-0.252
2.005	-0.220
2.01	-0.256
2.015	-0.214
2.02	-0.297
2.025	-0.200
2.03	-0.239
2.035	-0.217
2.04	-0.239
2.045	-0.230
2.05	-0.284
2.055	-0.248
2.06	-0.303
2.065	-0.245
2.07	-0.314
2.075	-0.275
2.08	-0.267
2.085	-0.228
2.09	-0.022
2.095	0.248
2.1	0.614
2.105	0.864
2.11	0.836
2.115	0.464
2.12	0.091
2.125	-0.355
2.13	-0.325
2.135	-0.305
2.14	-0.214
2.145	-0.202
2.15	-0.239
2.155	-0.223
2.16	-0.211
2.165	-0.153
2.17	-0.214
2.175	-0.178
2.18	-0.217
2.185	-0.184
2.19	-0.130
2.195	-0.203
2.2	-0.175
2.205	-0.158
2.21	-0.153
2.215	-0.111
2.22	-0.091
2.225	-0.214
2.23	-0.186
2.235	-0.138
2.24	-0.030
2.245	-0.077
2.25	-0.191
2.255	-0.089
2.26	-0.139
2.265	-0.059
2.27	0.002
2.275	0.038
2.28	-0.036
2.285	-0.033
2.29	-0.017
2.295	0.011
2.3	-0.009
2.305	-0.017
2.31	-0.027
2.315	0.050
2.32	-0.089
2.325	-0.089
2.33	-0.030
2.335	-0.084
2.34	-0.147
2.345	-0.213
2.35	-0.128
2.355	-0.173
2.36	-0.202
2.365	-0.225
2.37	-0.203
2.375	-0.252
2.38	-0.272
2.385	-0.170
2.39	-0.197
2.395	-0.288
2.4	-0.255
2.405	-0.223
2.41	-0.248
2.415	-0.194
2.42	-0.195
2.425	-0.245
2.43	-0.219
2.435	-0.263
2.44	-0.280
2.445	-0.223
2.45	-0.236
2.455	-0.209
2.46	-0.298
2.465	-0.292
2.47	-0.228
2.475	-0.208
2.48	-0.284
2.485	-0.192
2.49	-0.177
2.495	-0.245
2.5	-0.286
2.505	-0.206
2.51	-0.209
2.515	-0.247
2.52	-0.158
2.525	-0.198
2.53	-0.223
2.535	-0.133
2.54	-0.239
2.545	-0.170
2.55	-0.203
2.555	-0.236
2.56	-0.270
2.565	-0.273
2.57	-0.306
2.575	-0.264
2.58	-0.252
2.585	-0.164
2.59	-0.181
2.595	-0.219
2.6	-0.198
2.605	-0.216
2.61	-0.145
2.615	-0.225
2.62	-0.202
2.625	-0.181
2.63	-0.244
2.635	-0.217
2.64	-0.272
2.645	-0.269
2.65	-0.270
2.655	-0.231
2.66	-0.222
2.665	-0.253
2.67	-0.167
2.675	-0.266
2.68	-0.306
2.685	-0.273
2.69	-0.427
2.695	-0.364
2.7	-0.277
2.705	-0.222
2.71	-0.280
2.715	-0.314
2.72	-0.150
2.725	0.116
2.73	0.369
2.735	0.753
2.74	0.878
2.745	0.813
2.75	0.308
2.755	-0.152
2.76	-0.447
2.765	-0.392
2.77	-0.306
2.775	-0.255
2.78	-0.217
2.785	-0.219
2.79	-0.192
2.795	-0.273
2.8	-0.320
2.805	-0.188
2.81	-0.211
2.815	-0.208
2.82	-0.231
2.825	-0.161
2.83	-0.189
2.835	-0.222
2.84	-0.158
2.845	-0.114
2.85	-0.155
2.855	-0.053
2.86	-0.191
2.865	-0.114
2.87	-0.095
2.875	-0.073
2.88	-0.078
2.885	-0.159
2.89	-0.048
2.895	-0.077
2.9	-0.103
2.905	-0.055
2.91	0.031
2.915	0.002
2.92	-0.014
2.925	0.031
2.93	-0.002
2.935	0.069
2.94	0.005
2.945	0.053
2.95	-0.102
2.955	0.016
2.96	-0.067
2.965	-0.133
2.97	-0.072
2.975	-0.109
2.98	-0.194
2.985	-0.183
2.99	-0.205
2.995	-0.205
3.0	-0.142
3.005	-0.198
3.01	-0.273
3.015	-0.291
3.02	-0.263
3.025	-0.259
3.03	-0.236
3.035	-0.205
3.04	-0.111
3.045	-0.219
3.05	-0.344
3.055	-0.241
3.06	-0.208
3.065	-0.264
3.07	-0.208
3.075	-0.244
3.08	-0.211
3.085	-0.159
3.09	-0.208
3.095	-0.267
3.1	-0.117
3.105	-0.222
3.11	-0.186
3.115	-0.234
3.12	-0.219
3.125	-0.200
3.13	-0.298
3.135	-0.219
3.14	-0.167
3.145	-0.189
3.15	-0.247
3.155	-0.202
3.16	-0.283
3.165	-0.252
3.17	-0.248
3.175	-0.141
3.18	-0.264
3.185	-0.267
3.19	-0.233
3.195	-0.191
3.2	-0.241
3.205	-0.159
3.21	-0.252
3.215	-0.141
3.22	-0.203
3.225	-0.216
3.23	-0.170
3.235	-0.178
3.24	-0.178
3.245	-0.192
3.25	-0.205
3.255	-0.214
3.26	-0.203
3.265	-0.188
3.27	-0.194
3.275	-0.263
3.28	-0.253
3.285	-0.298
3.29	-0.292
3.295	-0.273
3.3	-0.302
3.305	-0.197
3.31	-0.181
3.315	-0.294
3.32	-0.298
3.325	-0.227
3.33	-0.259
3.335	-0.273
3.34	-0.206
3.345	-0.269
3.35	-0.295
3.355	-0.255
3.36	-0.192
3.365	0.003
3.37	0.331
3.375	0.736
3.38	0.828
3.385	0.958
3.39	0.400
3.395	-0.047
3.4	-0.413
3.405	-0.384
3.41	-0.292
3.415	-0.170
3.42	-0.159
3.425	-0.189
3.43	-0.164
3.435	-0.178
3.44	-0.206
3.445	-0.172
3.45	-0.214
3.455	-0.216
3.46	-0.253
3.465	-0.266
3.47	-0.183
3.475	-0.213
3.48	-0.113
3.485	-0.148
3.49	-0.200
3.495	-0.125
3.5	-0.167
3.505	-0.091
3.51	-0.158
3.515	-0.098
3.52	-0.084
3.525	-0.127
3.53	-0.138
3.535	-0.016
3.54	-0.134
3.545	-0.127
3.55	-0.048
3.555	0.017
3.56	-0.016
3.565	-0.025
3.57	-0.053
3.575	0.031
3.58	-0.033
3.585	0.041
3.59	-0.019
3.595	-0.095
3.6	-0.063
3.605	-0.077
3.61	-0.102
3.615	-0.106
3.62	0.002
3.625	-0.098
3.63	-0.225
3.635	-0.103
3.64	-0.231
3.645	-0.195
3.65	-0.181
3.655	-0.264
3.66	-0.219
3.665	-0.248
3.67	-0.234
3.675	-0.219
3.68	-0.213
3.685	-0.195
3.69	-0.245
3.695	-0.328
3.7	-0.231
3.705	-0.131
3.71	-0.236
3.715	-0.202
3.72	-0.181
3.725	-0.270
3.73	-0.269
3.735	-0.208
3.74	-0.130
3.745	-0.194
3.75	-0.253
3.755	-0.166
3.76	-0.242
3.765	-0.173
3.77	-0.209
3.775	-0.227
3.78	-0.216
3.785	-0.214
3.79	-0.278
3.795	-0.280
3.8	-0.284
3.805	-0.202
3.81	-0.264
3.815	-0.347
3.82	-0.205
3.825	-0.225
3.83	-0.216
3.835	-0.223
3.84	-0.208
3.845	-0.192
3.85	-0.280
3.855	-0.220
3.86	-0.181
3.865	-0.292
3.87	-0.222
3.875	-0.155
3.88	-0.169
3.885	-0.191
3.89	-0.231
3.895	-0.163
3.9	-0.148
3.905	-0.050
3.91	-0.209
3.915	-0.194
3.92	-0.031
3.925	-0.128
3.93	-0.223
3.935	-0.189
3.94	-0.231
3.945	-0.200
3.95	-0.261
3.955	-0.270
3.96	-0.311
3.965	-0.297
3.97	-0.159
3.975	-0.289
3.98	-0.298
3.985	-0.230
3.99	-0.186
3.995	-0.306
4.0	-0.269
4.005	-0.273
4.01	-0.231
4.015	0.038
4.02	0.303
4.025	0.727
4.03	0.969
4.035	0.875
4.04	0.381
4.045	-0.073
4.05	-0.361
4.055	-0.325
4.06	-0.297
4.065	-0.219
4.07	-0.172
4.075	-0.241
4.08	-0.248
4.085	-0.203
4.09	-0.170
4.095	-0.253
4.1	-0.208
4.105	-0.067
4.11	-0.186
4.115	-0.261
4.12	-0.205
4.125	-0.225
4.13	-0.197
4.135	-0.148
4.14	-0.211
4.145	-0.189
4.15	-0.181
4.155	-0.102
4.16	-0.108
4.165	-0.169
4.17	-0.088
4.175	-0.078
4.18	-0.048
4.185	-0.080
4.19	-0.055
4.195	-0.047
4.2	-0.031
4.205	0.030
4.21	-0.117
4.215	-0.080
4.22	0.002
4.225	0.039
4.23	-0.067
4.235	-0.013
4.24	-0.005
4.245	0.014
4.25	-0.097
4.255	-0.041
4.26	-0.081
4.265	-0.098
4.27	-0.175
4.275	-0.128
4.28	-0.177
4.285	-0.091
4.29	-0.244
4.295	-0.250
4.3	-0.127
4.305	-0.177
4.31	-0.197
4.315	-0.167
4.32	-0.203
4.325	-0.200
4.33	-0.175
4.335	-0.231
4.34	-0.234
4.345	-0.188
4.35	-0.195
4.355	-0.145
4.36	-0.206
4.365	-0.292
4.37	-0.170
4.375	-0.191
4.38	-0.228
4.385	-0.236
4.39	-0.186
4.395	-0.208
4.4	-0.195
4.405	-0.214
4.41	-0.250
4.415	-0.155
4.42	-0.217
4.425	-0.175
4.43	-0.292
4.435	-0.181
4.44	-0.286
4.445	-0.244
4.45	-0.206
4.455	-0.233
4.46	-0.280
4.465	-0.278
4.47	-0.184
4.475	-0.202
4.48	-0.244
4.485	-0.178
4.49	-0.141
4.495	-0.227
4.5	-0.166
4.505	-0.200
4.51	-0.192
4.515	-0.225
4.52	-0.114
4.525	-0.111
4.53	-0.109
4.535	-0.105
4.54	-0.213
4.545	-0.261
4.55	-0.230
4.555	-0.256
4.56	-0.223
4.565	-0.228
4.57	-0.242
4.575	-0.275
4.58	-0.225
4.585	-0.250
4.59	-0.261
4.595	-0.278
4.6	-0.256
4.605	-0.244
4.61	-0.272
4.615	-0.234
4.62	-0.277
4.625	-0.305
4.63	-0.292
4.635	-0.238
4.64	-0.070
4.645	0.180
4.65	0.450
4.655	0.795
4.66	0.834
4.665	0.477
4.67	0.022
4.675	-0.328
4.68	-0.341
4.685	-0.330
4.69	-0.275
4.695	-0.217
4.7	-0.200
4.705	-0.209
4.71	-0.177
4.715	-0.250
4.72	-0.117
4.725	-0.130
4.73	-0.277
4.735	-0.163
4.74	-0.145
4.745	-0.191
4.75	-0.156
4.755	-0.148
4.76	-0.159
4.765	-0.194
4.77	-0.105
4.775	-0.200
4.78	-0.197
4.785	-0.048
4.79	-0.075
4.795	-0.100
4.8	-0.042
4.805	-0.070
4.81	-0.122
4.815	-0.052
4.82	-0.102
4.825	-0.072
4.83	-0.019
4.835	0.036
4.84	0.053
4.845	-0.058
4.85	-0.006
4.855	-0.027
4.86	0.011
4.865	0.034
4.87	-0.034
4.875	-0.019
4.88	-0.175
4.885	-0.122
4.89	-0.103
4.895	-0.117
4.9	-0.172
4.905	-0.117
4.91	-0.195
4.915	-0.200
4.92	-0.086
4.925	-0.169
4.93	-0.269
4.935	-0.192
4.94	-0.175
4.945	-0.238
4.95	-0.230
4.955	-0.156
4.96	-0.213
4.965	-0.172
4.97	-0.180
4.975	-0.188
4.98	-0.263
4.985	-0.183
4.99	-0.150
4.995	-0.222
5.0	-0.109
5.005	-0.159
5.01	-0.180
5.015	-0.253
5.02	-0.158
5.025	-0.163
5.03	-0.216
5.035	-0.220
5.04	-0.153
5.045	-0.114
5.05	-0.169
5.055	-0.167
5.06	-0.247
5.065	-0.188
5.07	-0.155
5.075	-0.194
5.08	-0.345
5.085	-0.195
5.09	-0.198
5.095	-0.225
5.1	-0.233
5.105	-0.186
5.11	-0.259
5.115	-0.194
5.12	-0.144
5.125	-0.130
5.13	-0.180
5.135	-0.133
5.14	-0.172
5.145	-0.086
5.15	-0.219
5.155	-0.077
5.16	-0.108
5.165	-0.194
5.17	-0.184
5.175	-0.209
5.18	-0.209
5.185	-0.238
5.19	-0.194
5.195	-0.220
5.2	-0.181
5.205	-0.189
5.21	-0.208
5.215	-0.308
5.22	-0.078
5.225	-0.252
5.23	-0.303
5.235	-0.231
5.24	-0.166
5.245	-0.241
5.25	-0.267
5.255	-0.214
5.26	-0.208
5.265	-0.038
5.27	0.270
5.275	0.523
5.28	0.870
5.285	0.948
5.29	0.453
5.295	0.123
5.3	-0.303
5.305	-0.398
5.31	-0.223
5.315	-0.194
5.32	-0.175
5.325	-0.211
5.33	-0.161
5.335	-0.156
5.34	-0.122
5.345	-0.194
5.35	-0.206
5.355	-0.214
5.36	-0.177
5.365	-0.223
5.37	-0.161
5.375	-0.097
5.38	-0.100
5.385	-0.123
5.39	-0.139
5.395	-0.094
5.4	-0.094
5.405	-0.136
5.41	-0.192
5.415	-0.191
5.42	-0.078
5.425	-0.048
5.43	-0.055
5.435	0.034
5.44	0.088
5.445	-0.094
5.45	0.006
5.455	0.092
5.46	-0.056
5.465	-0.038
5.47	0.025
5.475	0.020
5.48	0.006
5.485	-0.017
5.49	0.022
5.495	-0.045
5.5	-0.020
5.505	-0.009
5.51	-0.041
5.515	-0.117
5.52	-0.063
5.525	-0.156
5.53	-0.136
5.535	-0.111
5.54	-0.170
5.545	-0.208
5.55	-0.142
5.555	-0.150
5.56	-0.197
5.565	-0.252
5.57	-0.136
5.575	-0.214
5.58	-0.253
5.585	-0.205
5.59	-0.239
5.595	-0.233
5.6	-0.213
5.605	-0.225
5.61	-0.125
5.615	-0.186
5.62	-0.194
5.625	-0.213
5.63	-0.270
5.635	-0.203
5.64	-0.133
5.645	-0.252
5.65	-0.206
5.655	-0.236
5.66	-0.148
5.665	-0.239
5.67	-0.203
5.675	-0.130
5.68	-0.131
5.685	-0.184
5.69	-0.131
5.695	-0.208
5.7	-0.214
5.705	-0.192
5.71	-0.148
5.715	-0.156
5.72	-0.084
5.725	-0.125
5.73	-0.198
5.735	-0.222
5.74	-0.225
5.745	-0.219
5.75	-0.217
5.755	-0.094
5.76	-0.205
5.765	-0.181
5.77	-0.161
5.775	-0.116
5.78	-0.206
5.785	-0.142
5.79	-0.067
5.795	-0.150
5.8	-0.052
5.805	-0.147
5.81	-0.181
5.815	-0.161
5.82	-0.203
5.825	-0.138
5.83	-0.284
5.835	-0.192
5.84	-0.216
5.845	-0.219
5.85	-0.238
5.855	-0.223
5.86	-0.231
5.865	-0.303
5.87	-0.217
5.875	-0.238
5.88	-0.231
5.885	-0.209
5.89	-0.211
5.895	-0.273
5.9	-0.189
5.905	0.139
5.91	0.420
5.915	0.752
5.92	0.911
5.925	0.880
5.93	0.330
5.935	-0.127
5.94	-0.344
5.945	-0.325
5.95	-0.267
5.955	-0.131
5.96	-0.164
5.965	-0.183
5.97	-0.164
5.975	-0.214
5.98	-0.233
5.985	-0.209
5.99	-0.195
5.995	-0.170
6.0	-0.148
6.005	-0.163
6.01	-0.052
6.015	-0.153
6.02	-0.092
6.025	-0.070
6.03	-0.095
6.035	-0.114
6.04	-0.094
6.045	-0.234
6.05	-0.052
6.055	-0.041
6.06	-0.072
6.065	-0.116
6.07	-0.047
6.075	0.059
6.08	-0.022
6.085	-0.023
6.09	0.061
6.095	0.070
6.1	-0.033
6.105	0.075
6.11	0.008
6.115	0.050
6.12	0.047
6.125	0.095
6.13	0.047
6.135	0.005
6.14	0.005
6.145	-0.064
6.15	-0.063
6.155	-0.103
6.16	-0.105
6.165	-0.155
6.17	-0.166
6.175	-0.111
6.18	-0.119
6.185	-0.147
6.19	-0.123
6.195	-0.223
6.2	-0.098
6.205	-0.128
6.21	-0.178
6.215	-0.141
6.22	-0.197
6.225	-0.163
6.23	-0.191
6.235	-0.125
6.24	-0.180
6.245	-0.127
6.25	-0.214
6.255	-0.114
6.26	-0.100
6.265	-0.239
6.27	-0.078
6.275	-0.203
6.28	-0.119
6.285	-0.103
6.29	-0.039
6.295	-0.177
6.3	-0.172
6.305	-0.138
6.31	-0.150
6.315	-0.208
6.32	-0.136
6.325	-0.120
6.33	-0.250
6.335	-0.164
6.34	-0.175
6.345	-0.205
6.35	-0.139
6.355	-0.159
6.36	-0.252
6.365	-0.114
6.37	-0.152
6.375	-0.166
6.38	-0.155
6.385	-0.177
6.39	-0.177
6.395	-0.139
6.4	-0.164
6.405	-0.173
6.41	-0.127
6.415	-0.209
6.42	-0.147
6.425	-0.177
6.43	-0.214
6.435	-0.139
6.44	-0.114
6.445	-0.173
6.45	-0.125
6.455	-0.048
6.46	-0.078
6.465	-0.181
6.47	-0.061
6.475	-0.159
6.48	-0.114
6.485	-0.172
6.49	-0.158
6.495	-0.206
6.5	-0.192
6.505	-0.153
6.51	-0.150
6.515	-0.200
6.52	-0.139
6.525	-0.175
6.53	-0.217
6.535	-0.252
6.54	-0.228
6.545	-0.230
6.55	-0.217
6.555	-0.189
6.56	-0.223
6.565	-0.238
6.57	-0.033
6.575	0.111
6.58	0.322
6.585	0.744
6.59	1.048
6.595	0.981
6.6	0.503
6.605	0.122
6.61	-0.263
6.615	-0.294
6.62	-0.255
6.625	-0.097
6.63	-0.148
6.635	-0.178
6.64	-0.172
6.645	-0.216
6.65	-0.055
6.655	-0.141
6.66	-0.109
6.665	-0.175
6.67	-0.094
6.675	-0.127
6.68	-0.167
6.685	-0.063
6.69	-0.008
6.695	-0.059
6.7	-0.125
6.705	-0.011
6.71	-0.097
6.715	-0.109
6.72	-0.020
6.725	-0.077
6.73	-0.088
6.735	-0.030
6.74	0.005
6.745	-0.077
6.75	0.019
6.755	0.000
6.76	0.097
6.765	-0.020
6.77	0.105
6.775	0.006
6.78	0.081
6.785	0.019
6.79	0.030
6.795	0.009
6.8	0.039
6.805	0.111
6.81	-0.008
6.815	-0.038
6.82	-0.005
6.825	-0.006
6.83	-0.113
6.835	-0.067
6.84	-0.158
6.845	-0.092
6.85	-0.116
6.855	-0.095
6.86	-0.152
6.865	-0.177
6.87	-0.120
6.875	-0.144
6.88	-0.213
6.885	-0.236
6.89	-0.047
6.895	-0.081
6.9	-0.114
6.905	-0.131
6.91	-0.139
6.915	-0.166
6.92	-0.191
6.925	-0.142
6.93	-0.217
6.935	-0.131
6.94	-0.150
6.945	-0.214
6.95	-0.067
6.955	-0.088
6.96	-0.119
6.965	-0.167
6.97	-0.155
6.975	-0.139
6.98	-0.139
6.985	-0.177
6.99	-0.100
6.995	-0.183
7.0	-0.203
7.005	-0.138
7.01	-0.145
7.015	-0.059
7.02	-0.114
7.025	-0.130
7.03	-0.200
7.035	-0.042
7.04	-0.120
7.045	-0.172
7.05	-0.156
7.055	-0.159
7.06	-0.177
7.065	-0.148
7.07	-0.203
7.075	-0.083
7.08	-0.133
7.085	-0.108
7.09	-0.163
7.095	-0.194
7.1	-0.203
7.105	-0.102
7.11	-0.128
7.115	-0.117
7.12	-0.136
7.125	-0.119
7.13	-0.108
7.135	-0.156
7.14	-0.103
7.145	-0.136
7.15	-0.005
7.155	-0.066
7.16	-0.125
7.165	-0.148
7.17	-0.153
7.175	-0.169
7.18	-0.227
7.185	-0.125
7.19	-0.270
7.195	-0.209
7.2	-0.248
7.205	-0.073
7.21	-0.172
7.215	-0.158
7.22	-0.209
7.225	-0.131
7.23	-0.239
7.235	-0.178
7.24	-0.183
7.245	-0.217
7.25	-0.009
7.255	0.228
7.26	0.556
7.265	0.816
7.27	0.978
7.275	0.747
7.28	0.317
7.285	-0.205
7.29	-0.286
7.295	-0.322
7.3	-0.213
7.305	-0.100
7.31	-0.075
7.315	-0.116
7.32	-0.059
7.325	-0.167
7.33	-0.183
7.335	-0.042
7.34	-0.102
7.345	-0.102
7.35	-0.230
7.355	-0.095
7.36	-0.172
7.365	-0.170
7.37	-0.047
7.375	-0.105
7.38	-0.048
7.385	-0.117
7.39	0.013
7.395	-0.069
7.4	-0.013
7.405	-0.031
7.41	-0.034
7.415	-0.036
7.42	0.075
7.425	-0.028
7.43	-0.039
7.435	0.011
7.44	0.053
7.445	-0.038
7.45	0.028
7.455	0.072
7.46	0.006
7.465	0.008
7.47	0.005
7.475	-0.041
7.48	0.011
7.485	-0.022
7.49	0.048
7.495	0.000
7.5	-0.039
7.505	-0.098
7.51	-0.078
7.515	-0.109
7.52	-0.111
7.525	-0.131
7.53	-0.180
7.535	-0.122
7.54	-0.128
7.545	-0.192
7.55	-0.133
7.555	-0.159
7.56	-0.188
7.565	-0.214
7.57	-0.202
7.575	-0.233
7.58	-0.131
7.585	-0.273
7.59	-0.092
7.595	-0.252
7.6	-0.117
7.605	-0.097
7.61	-0.088
7.615	-0.202
7.62	-0.102
7.625	-0.050
7.63	-0.092
7.635	-0.127
7.64	-0.211
7.645	-0.173
7.65	-0.089
7.655	-0.136
7.66	-0.158
7.665	-0.195
7.67	-0.020
7.675	-0.136
7.68	-0.156
7.685	-0.152
7.69	-0.191
7.695	-0.178
7.7	-0.163
7.705	-0.041
7.71	-0.194
7.715	-0.172
7.72	-0.161
7.725	-0.028
7.73	-0.222
7.735	-0.145
7.74	-0.200
7.745	-0.172
7.75	-0.244
7.755	-0.200
7.76	-0.081
7.765	-0.108
7.77	-0.130
7.775	-0.114
7.78	-0.223
7.785	-0.058
7.79	-0.097
7.795	-0.155
7.8	-0.081
7.805	-0.083
7.81	-0.127
7.815	-0.169
7.82	-0.072
7.825	-0.127
7.83	-0.205
7.835	-0.200
7.84	-0.189
7.845	-0.178
7.85	-0.198
7.855	-0.150
7.86	-0.170
7.865	-0.189
